time,latitude,longitude,depth,mag,magType,id,place
2024-06-09T00:20:11.615Z,13.1738,57.8303,10,4.4,mb,us7000msf5,Owen Fracture Zone region
2024-06-08T23:43:26.544Z,-29.2821,-177.0604,60.586,4.5,mb,us7000msek,"Kermadec Islands, New Zealand"
2024-06-08T23:34:41.717Z,6.2619,127.4001,10,4.4,mb,us7000msel,"135 km E of Pondaguitan, Philippines"
2024-06-08T23:33:55.300Z,33.3423333,-116.2051667,11.59,3.3,ml,ci40617679,"17 km SW of Oasis, CA"
2024-06-08T20:42:47.009Z,-20.0567,-68.8596,124.202,4.3,mb,us7000mr8k,"88 km ENE of La Tirana, Chile"
2024-06-08T20:19:41.215Z,-10.4727,-13.3092,10,4.7,mb,us7000mrl8,Ascension Island region
2024-06-08T20:00:06.585Z,-20.5663,-178.1429,542.739,4.6,mb,us7000mr8e,Fiji region
2024-06-08T19:38:03.393Z,-19.5188,-177.6207,403.077,4.3,mb,us7000mr8d,Fiji region
2024-06-08T19:34:29.120Z,38.814,-122.8218333,3.55,4.48,mw,nc75017972,"7 km NW of The Geysers, CA"
2024-06-08T18:17:19.165Z,27.8429,75.3219,10.714,4,mb,us7000mr80,"4 km ESE of Nawalgarh, India"
2024-06-08T18:09:23.317Z,55.0397,-159.581,41.168,3.3,ml,us7000mzlq,"67 km ESE of Sand Point, Alaska"
2024-06-08T18:06:45.634Z,-25.5512,-177.3782,137.603,4.2,mb,us7000msei,south of the Fiji Islands
2024-06-08T17:33:13.031Z,29.8784,51.7509,16.238,4.3,mb,us7000mr7r,"30 km NNE of Kāzerūn, Iran"
2024-06-08T17:21:03.767Z,-7.4625,128.5892,145.286,4.4,mb,us7000mseh,"210 km NE of Lospalos, Timor Leste"
2024-06-08T17:01:56.707Z,-7.8147,107.7858,81.206,4.2,mb,us7000msed,"62 km SW of Singaparna, Indonesia"
2024-06-08T16:52:06.898Z,-18.4202,-173.856,34.134,4.8,mb,us7000mr7j,"28 km NNE of Neiafu, Tonga"
2024-06-08T16:47:45.579Z,-23.5145,-179.7117,527.383,4,mb,us7000msec,south of the Fiji Islands
2024-06-08T16:43:16.456Z,51.4522,-179.7483,58.743,3.6,ml,us7000mzlp,"220 km WSW of Adak, Alaska"
2024-06-08T16:09:21.821Z,8.7576,126.8774,45.081,4.4,mb,us7000mseb,"63 km ESE of Aras-asan, Philippines"
2024-06-08T15:40:45.243Z,-21.9141,-175.922,153.35,4.4,mb,us7000msea,"104 km SW of Houma, Tonga"
2024-06-08T14:54:05.467Z,-35.6964,-73.0095,18.425,3.9,mwr,us7000mr6y,"67 km SW of Constitución, Chile"
2024-06-08T13:34:04.628Z,-28.7509,-70.293,97.743,4.3,mb,us7000mr6n,"49 km ESE of Vallenar, Chile"
2024-06-08T13:07:19.775Z,6.6732,123.7476,10.703,4.8,mb,us7000mr6i,"31 km W of Taguisa, Philippines"
2024-06-08T12:33:15.343Z,-20.0218,168.5461,10,4.4,mb,us7000mse8,"93 km SW of Isangel, Vanuatu"
2024-06-08T12:06:48.857Z,-8.4214,-80.1067,26.324,4.3,mb,us7000mse7,"108 km WSW of Santiago de Cao, Peru"
2024-06-08T11:47:23.704Z,29.7264,69.8732,10,4.2,mb,us7000mr60,"38 km ESE of Barkhan, Pakistan"
2024-06-08T11:03:02.515Z,1.4247,127.1965,151.14,4.5,mb,us7000mr5u,"73 km NNW of Ternate, Indonesia"
2024-06-08T10:12:55.864Z,63.0871,-151.4522,6.5,3.6,ml,ak0247cs0jz4,"52 km SSE of Denali National Park, Alaska"
2024-06-08T10:11:42.225Z,36.646,71.0117,199.119,4.1,mb,us7000mr5h,"28 km SSE of Jurm, Afghanistan"
2024-06-08T10:08:07.519Z,63.1164,-151.4643,12.7,4.4,mww,ak0247crzl8l,"49 km SSE of Denali National Park, Alaska"
2024-06-08T09:36:58.089Z,-4.8985,145.4623,56.087,4.1,mb,us7000mse4,"50 km NW of Madang, Papua New Guinea"
2024-06-08T09:35:50.141Z,15.2189,-94.2453,39.424,4.1,mb,us7000mr57,"93 km SSW of Cabeza de Toro, Mexico"
2024-06-08T09:22:47.932Z,-19.5138,-69.4223,100.505,4.8,mwr,us7000mr54,"22 km S of Camiña, Chile"
2024-06-08T09:12:57.657Z,53.8356,166.7335,10,4.3,mb,us7000mr56,"Komandorskiye Ostrova, Russia region"
2024-06-08T06:16:44.751Z,53.5314,-167.369,79.122,3.5,ml,us7000mzxh,"67 km SW of Unalaska, Alaska"
2024-06-08T04:19:14.393Z,-19.5507,-177.7425,559.267,4.1,mb,us7000msdw,Fiji region
2024-06-08T04:03:05.828Z,-6.3514,154.8367,65.015,4.5,mb,us7000msdv,"71 km W of Panguna, Papua New Guinea"
2024-06-08T03:12:23.442Z,14.6219,147.4632,10,4.6,mb,us7000msdx,"195 km ESE of Saipan, Northern Mariana Islands"
2024-06-08T03:09:42.194Z,1.106,126.4358,41.782,4.4,mb,us7000msdu,"111 km WNW of Ternate, Indonesia"
2024-06-08T03:00:23.276Z,-3.1776,142.7536,10,4.4,mb,us7000msdt,"45 km E of Aitape, Papua New Guinea"
2024-06-08T02:22:15.578Z,-32.4121,-70.861,80.513,4.6,mb,us7000mr4c,"35 km E of La Ligua, Chile"
2024-06-08T01:11:21.390Z,28.803,129.8773,45.543,4.4,mb,us7000msdr,"47 km NE of Tatsugō, Japan"
2024-06-08T00:34:34.937Z,26.8154,140.2722,399.653,4.1,mb,us7000mr3t,"Bonin Islands, Japan region"
2024-06-08T00:28:14.017Z,11.0186,138.7996,10,4.5,mb,us7000msdq,"182 km NNE of Colonia, Micronesia"
2024-06-07T23:39:32.984Z,61.4995,-149.892,37.3,3.5,ml,ak0247bcdktz,"4 km SE of Big Lake, Alaska"
2024-06-07T23:31:06.760Z,17.84083333,-64.93016667,30.06,3.15,md,pr71451768,"23 km WNW of Saint Croix, U.S. Virgin Islands"
2024-06-07T23:24:05.439Z,-31.7719,-178.5653,35,4.8,mb,us7000mr3k,Kermadec Islands region
2024-06-07T23:12:57.681Z,57.2519,-153.8113,52.1,3.1,ml,ak0247bc7uf7,"31 km W of Old Harbor, Alaska"
2024-06-07T23:05:19.931Z,-49.3906,30.3379,10,4.9,mb,us7000mr3h,south of Africa
2024-06-07T22:48:03.333Z,-55.2657,-28.8872,10,4.3,mb,us7000msda,South Sandwich Islands region
2024-06-07T22:10:20.549Z,-55.286,-28.9078,10,4.3,mb,us7000msd9,South Sandwich Islands region
2024-06-07T21:42:59.437Z,-30.4385,-177.7137,35,4.3,mb,us7000msd4,"Kermadec Islands, New Zealand"
2024-06-07T20:49:23.715Z,22.137,143.0301,10,4.3,mb,us7000msd2,"Volcano Islands, Japan region"
2024-06-07T20:00:43.325Z,43.8043,-105.3088,0,3.3,ml,us7000mr2g,"15 km ENE of Wright, Wyoming"
2024-06-07T19:24:47.260Z,-17.9122,-175.025,202.142,5.1,mww,us7000mr28,"137 km NW of Neiafu, Tonga"
2024-06-07T19:12:22.353Z,13.3034,-90.3548,41.001,4.1,mb,us7000mr25,"65 km WSW of Acajutla, El Salvador"
2024-06-07T18:27:45.246Z,42.6908,142.7554,99.378,4.1,mb,us7000msd8,"35 km W of Sarabetsu, Japan"
2024-06-07T17:48:09.104Z,-55.0158,-28.7283,18.685,4.2,mb,us7000msd7,South Sandwich Islands region
2024-06-07T17:36:10.378Z,-17.3538,-178.6967,482.768,4,mb,us7000msd0,"225 km ENE of Levuka, Fiji"
2024-06-07T17:27:46.220Z,18.69466667,-67.25483333,30.03,3.05,md,pr71451723,"27 km NW of San Antonio, Puerto Rico"
2024-06-07T17:03:31.054Z,-54.0569,-2.4625,10,5.4,mb,us7000mr1a,southern Mid-Atlantic Ridge
2024-06-07T16:57:14.486Z,-54.0047,-2.5375,10,5.2,mww,us7000mr18,southern Mid-Atlantic Ridge
2024-06-07T16:31:04.714Z,-2.994,139.2269,39.22,5.3,mww,us7000mr12,"162 km WSW of Abepura, Indonesia"
2024-06-07T16:26:33.450Z,40.93083333,-124.9163333,10,4.26,mw,nc75017417,"64 km WNW of Bayview, CA"
2024-06-07T16:12:40.069Z,-55.4244,-29.1752,10,4.5,mb,us7000mscw,South Sandwich Islands region
2024-06-07T16:09:33.111Z,22.102,143.1065,10,4.3,mb,us7000msd3,"Volcano Islands, Japan region"
2024-06-07T15:27:42.762Z,2.946,-79.319,10,4,mb,us7000mr0t,"107 km WNW of Mosquera, Colombia"
2024-06-07T14:49:50.650Z,52.0962,-170.8199,26.086,3.9,ml,us7000mr0h,"162 km SW of Nikolski, Alaska"
2024-06-07T13:49:22.995Z,7.7136,-82.3251,9.366,4.6,mwr,us7000mqxx,"57 km SSW of Boca Chica, Panama"
2024-06-07T13:37:17.520Z,22.0233,143.0365,9.946,4.6,mb,us7000mqy0,"Volcano Islands, Japan region"
2024-06-07T13:33:10.621Z,-15.0247,-173.8552,40.434,4.6,mb,us7000mscq,"103 km N of Hihifo, Tonga"
2024-06-07T13:07:09.198Z,19.0683,145.5431,227.329,4.3,mb,us7000mqxq,"Maug Islands region, Northern Mariana Islands"
2024-06-07T13:05:54.760Z,37.27933333,-118.6898333,9.74,3.08,ml,nc75017372,"17 km SW of Round Valley, CA"
2024-06-07T12:59:23.978Z,-11.5266,-13.6766,10,4.7,mb,us7000mscp,Ascension Island region
2024-06-07T12:35:24.201Z,38.5848,142.2029,61.583,4.5,mb,us7000mqxl,"67 km ENE of Onagawa Chō, Japan"
2024-06-07T12:23:05.733Z,32.2008,101.0104,12.336,4.4,mb,us7000mqxi,"159 km SW of Qihama, China"
2024-06-07T12:18:56.233Z,17.5646,145.6978,339.134,4.1,mb,us7000mscn,"260 km N of Saipan, Northern Mariana Islands"
2024-06-07T11:28:30.124Z,-18.1336,168.0394,37.97,4.4,mb,us7000mqxf,"52 km SSW of Port-Vila, Vanuatu"
2024-06-07T11:25:51.285Z,51.8024,-174.0402,55.482,3.7,ml,us7000mzvd,"45 km SSE of Atka, Alaska"
2024-06-07T10:26:48.631Z,-14.5114,167.5198,103.652,4.2,mb,us7000msck,"70 km S of Sola, Vanuatu"
2024-06-07T10:13:02.843Z,54.0319,-165.5419,77.146,3.1,ml,us7000mzvb,"19 km SE of Akutan, Alaska"
2024-06-07T09:34:40.227Z,53.7565,-163.5065,35,3.4,ml,us7000mscr,"122 km S of False Pass, Alaska"
2024-06-07T09:11:26.040Z,20.0936,38.4458,10,4.3,mb,us7000msch,"139 km ENE of Port Sudan, Sudan"
2024-06-07T08:51:33.196Z,52.1745,-176.1815,143.319,3.1,ml,us7000mzva,"45 km NE of Adak, Alaska"
2024-06-07T07:57:52.009Z,-28.1675,-177.4923,76.949,4.5,mb,us7000mscf,Kermadec Islands region
2024-06-07T07:55:57.321Z,4.3193,-75.9119,11.719,4.5,mb,us7000mqwq,"6 km NNE of Sevilla, Colombia"
2024-06-07T07:12:47.509Z,51.9999,-174.4304,75.725,3.5,ml,us7000mzv7,"26 km SW of Atka, Alaska"
2024-06-07T07:10:09.105Z,31.0031,142.1336,10,4.3,mb,us7000mscd,"Izu Islands, Japan region"
2024-06-07T07:01:34.946Z,34.2483,25.6049,46.744,4,mb,us7000msce,"84 km S of Néa Anatolí, Greece"
2024-06-07T06:54:27.565Z,-6.6778,147.4079,57.902,4.6,mb,us7000mqwk,"45 km E of Lae, Papua New Guinea"
2024-06-07T06:40:37.910Z,-15.5126,167.5094,127.955,4.1,mb,us7000mscc,"37 km E of Luganville, Vanuatu"
2024-06-07T06:17:54.382Z,4.8208,125.3795,9.732,4.2,mb,us7000mscb,"65 km S of Sarangani, Philippines"
2024-06-07T05:55:26.119Z,-6.3652,149.7818,60.244,4.9,mb,us7000mqwc,"31 km SE of Kandrian, Papua New Guinea"
2024-06-07T05:47:36.317Z,-18.2676,-70.6437,61.823,4.5,mb,us7000mqwb,"43 km WNW of Arica, Chile"
2024-06-07T04:45:24.227Z,-55.3649,-29.1823,19.504,4.5,mb,us7000mscj,South Sandwich Islands region
2024-06-07T04:35:25.061Z,61.2574,-146.8785,9.4,3.4,ml,ak0247b11gwk,"31 km WNW of Valdez, Alaska"
2024-06-07T04:32:49.077Z,-55.1752,-28.8667,18.308,5,mb,us7000mqvy,South Sandwich Islands region
2024-06-07T04:25:15.923Z,-11.5282,-13.9139,10,4.5,mb,us7000msc8,Ascension Island region
2024-06-07T02:21:09.295Z,-43.1774,-75.675,10,4.9,mb,us7000mqvj,"166 km WSW of Chonchi, Chile"
2024-06-07T00:52:18.678Z,-55.2432,-28.9428,35,4.4,mb,us7000msc9,South Sandwich Islands region
2024-06-07T00:46:49.787Z,-3.3966,128.298,91.39,4.5,mb,us7000mqv5,"35 km NNE of Ambon, Indonesia"
2024-06-07T00:42:44.750Z,-55.2032,-28.6677,35,4.3,mb,us7000msca,South Sandwich Islands region
2024-06-07T00:04:49.620Z,33.63,-117.9046667,12.44,3.43,ml,ci40616311,"3 km ENE of Newport Beach, CA"
2024-06-06T23:52:24.590Z,33.6311667,-117.9098333,12.08,3.58,ml,ci40616303,"2 km NE of Newport Beach, CA"
2024-06-06T23:47:48.911Z,-54.7308,-28.5016,35,4.2,mb,us7000ms79,South Sandwich Islands region
2024-06-06T23:37:16.660Z,-55.1111,-28.9274,35,4.9,mb,us7000mqub,South Sandwich Islands region
2024-06-06T23:24:18.585Z,26.5639,129.5839,10,4.3,mb,us7000ms77,"129 km SE of Wadomari, Japan"
2024-06-06T23:15:25.132Z,-55.0473,-28.5928,35,4.4,mb,us7000ms75,South Sandwich Islands region
2024-06-06T22:58:44.778Z,-55.2762,-29.1789,35,5.7,mww,us7000mqtv,South Sandwich Islands region
2024-06-06T22:53:04.190Z,-55.1574,-29.1201,35,5.4,mww,us7000mqtu,South Sandwich Islands region
2024-06-06T22:29:52.470Z,19.31516667,-155.2193333,1.67,3.36,ml,hv74264601,"14 km S of Volcano, Hawaii"
2024-06-06T22:27:26.377Z,-23.9031,179.4226,543.536,4.3,mb,us7000ms73,south of the Fiji Islands
2024-06-06T22:00:57.411Z,-3.0163,141.9207,41.968,4.8,mb,us7000mqtn,"49 km WNW of Aitape, Papua New Guinea"
2024-06-06T19:22:01.651Z,34.0693,25.5613,43.441,4,mb,us7000mqsr,"104 km S of Néa Anatolí, Greece"
2024-06-06T19:00:25.059Z,0.0854,122.9882,176.316,4.4,mb,us7000ms71,"50 km S of Gorontalo, Indonesia"
2024-06-06T18:57:38.825Z,-7.1935,121.0887,529.051,4.8,mb,us7000mqsm,"171 km NNE of Ruteng, Indonesia"
2024-06-06T17:37:49.194Z,-22.3332,-70.1164,52.805,4.8,mwr,us7000mqsa,"28 km SSE of Tocopilla, Chile"
2024-06-06T17:30:54.973Z,45.1035,-106.8807,0,3.1,ml,us7000mqs9,"31 km NE of Ranchester, Wyoming"
2024-06-06T17:04:11.008Z,-5.4942,153.7867,43.638,4.3,mb,us7000ms6x,"208 km WNW of Panguna, Papua New Guinea"
2024-06-06T15:51:33.702Z,-20.5072,-69.0644,89.859,4.5,mwr,us7000mqqn,"64 km ESE of La Tirana, Chile"
2024-06-06T15:51:16.835Z,24.1593,121.7057,38.506,4.1,mwr,us7000mqqp,"22 km NNE of Hualien City, Taiwan"
2024-06-06T15:11:26.981Z,4.8079,126.1105,78.534,4.5,mb,us7000ms6v,"97 km SE of Sarangani, Philippines"
2024-06-06T13:33:51.999Z,-2.9853,138.2779,37.384,4.6,mb,us7000mqq0,"265 km W of Abepura, Indonesia"
2024-06-06T13:15:37.463Z,-9.0052,116.8448,10.967,5,mb,us7000mqpy,"28 km S of Taliwang, Indonesia"
2024-06-06T12:30:56.305Z,-38.3905,48.4335,10,4.7,mb,us7000ms6u,Southwest Indian Ridge
2024-06-06T11:07:53.351Z,50.1126,147.684,619.618,5.9,mww,us7000mqp4,Sea of Okhotsk
2024-06-06T10:50:17.740Z,19.0585,-66.68383333,14.48,3.16,md,pr71451643,"64 km N of Carrizales, Puerto Rico"
2024-06-06T10:47:50.231Z,38.0453,38.2744,10,4,mwr,us7000mqp1,"3 km ENE of Çelikhan, Turkey"
2024-06-06T10:37:17.054Z,55.4243,-157.1763,2.8,3.1,ml,ak02479h34ft,"123 km SE of Chignik, Alaska"
2024-06-06T10:28:16.661Z,23.9042,94.1522,49.578,4.1,mb,us7000ms6q,"38 km NW of Mawlaik, Myanmar"
2024-06-06T10:22:38.554Z,26.5625,127.6382,50.242,4.1,mb,us7000ms6r,"20 km NNW of Yomitan, Japan"
2024-06-06T09:32:50.521Z,18.7128,145.5253,185.185,4.1,mb,us7000ms6p,"Pagan region, Northern Mariana Islands"
2024-06-06T09:25:20.687Z,-60.5104,-26.4388,40.643,4.5,mb,us7000ms6n,South Sandwich Islands region
2024-06-06T07:20:23.083Z,-9.5826,-109.8753,10,4.6,mb,us7000ms6j,central East Pacific Rise
2024-06-06T07:04:04.869Z,40.6837,84.2457,10,4.1,mb,us7000mqml,"159 km SE of Kuqa, China"
2024-06-06T06:49:54.363Z,31.66,-104.41,7.1252,3,ml,tx2024lbjn,"57 km S of Whites City, New Mexico"
2024-06-06T06:49:38.697Z,31.634,-104.374,6.51,3.1,ml,tx2024lbjm,"60 km S of Whites City, New Mexico"
2024-06-06T05:58:32.040Z,59.7454,-29.9169,10,4.5,mb,us7000mqma,Reykjanes Ridge
2024-06-06T05:38:13.861Z,-17.2798,167.6969,10,4.4,mb,us7000ms6h,"82 km NW of Port-Vila, Vanuatu"
2024-06-06T04:58:45.262Z,-29.6841,-177.247,35,4.5,mb,us7000ms6f,"Kermadec Islands, New Zealand"
2024-06-06T04:53:28.771Z,-25.0296,-177.1204,180.738,4.1,mb,us7000ms6g,south of the Fiji Islands
2024-06-06T04:32:14.170Z,17.6716,-68.34,51,3.63,md,pr2024158001,"83 km SSE of Boca de Yuma, Dominican Republic"
2024-06-06T04:19:21.918Z,-15.7135,-177.6626,428.695,4.1,mb,us7000ms6e,"162 km SSE of Alo, Wallis and Futuna"
2024-06-06T03:58:13.562Z,13.6795,-92.0424,10,4,mb,us7000mqm1,"69 km SSW of Champerico, Guatemala"
2024-06-06T03:43:18.005Z,1.6896,127.1997,106.392,4.4,mb,us7000ms6m,"90 km W of Tobelo, Indonesia"
2024-06-06T02:40:05.045Z,26.8748,140.4035,478.447,4.6,mb,us7000mqly,"Bonin Islands, Japan region"
2024-06-06T02:34:26.263Z,-18.0073,-179.8167,651.481,4.2,mb,us7000ms6c,"91 km E of Levuka, Fiji"
2024-06-06T02:12:05.742Z,28.0069,130.152,21.804,4.9,mww,us7000mqlw,"73 km SE of Tatsugō, Japan"
2024-06-06T02:10:08.275Z,19.6396,145.2812,10,4.6,mb,us7000ms6k,"Maug Islands region, Northern Mariana Islands"
2024-06-06T01:00:20.043Z,-4.9757,154.1539,420.328,4.6,mb,us7000mqlq,"209 km NW of Arawa, Papua New Guinea"
2024-06-06T00:11:31.924Z,-23.9794,-66.8166,197.247,4.2,mb,us7000mqll,"57 km WNW of San Antonio de los Cobres, Argentina"
2024-06-06T00:09:31.010Z,19.6423,-70.9655,23.635,3.8,mwr,us7000mqlj,"1 km WSW of Jicomé, Dominican Republic"
2024-06-06T00:03:25.979Z,35.549,140.6854,43.001,4.7,mwr,us7000mqlh,"18 km S of Asahi, Japan"
2024-06-05T23:21:59.030Z,19.157,-66.64966667,29.33,3,md,pr71451593,"76 km N of Arecibo, Puerto Rico"
2024-06-05T22:20:43.480Z,19.22616667,-66.719,53.46,3.35,md,pr71451583,"82 km N of Hatillo, Puerto Rico"
2024-06-05T22:10:52.760Z,19.1918,-66.677,21,3.57,md,pr2024157000,"79 km N of Carrizales, Puerto Rico"
2024-06-05T22:05:04.061Z,-18.2522,-174.6527,91.872,4.5,mb,us7000mqky,"83 km WNW of Neiafu, Tonga"
2024-06-05T21:51:18.173Z,-21.155,-179.0953,611.456,4.1,mb,us7000mryu,Fiji region
2024-06-05T21:44:50.793Z,-17.3781,167.6489,10,4.1,mb,us7000mryt,"80 km WNW of Port-Vila, Vanuatu"
2024-06-05T21:40:50.119Z,-17.3342,167.7667,10,4.5,mb,us7000mryv,"73 km NW of Port-Vila, Vanuatu"
2024-06-05T21:33:40.227Z,-17.2295,167.8564,10,4.5,mb,us7000mrys,"74 km NW of Port-Vila, Vanuatu"
2024-06-05T21:33:15.019Z,50.5094,-173.2869,10,3.5,mb,us7000mz7v,"198 km SSE of Atka, Alaska"
2024-06-05T21:31:57.835Z,-17.3683,167.8118,10,4.6,mb,us7000mryr,"67 km NW of Port-Vila, Vanuatu"
2024-06-05T20:35:38.647Z,-17.4561,-178.8381,529.696,4.6,mb,us7000mqkj,"207 km ENE of Levuka, Fiji"
2024-06-05T18:57:58.370Z,51.7782,-173.8757,32.211,3.6,mb,us7000mz7q,"51 km SSE of Atka, Alaska"
2024-06-05T18:53:29.787Z,36.7503,71.3101,223.77,4,mb,us7000mqjz,"21 km WNW of Ashkāsham, Afghanistan"
2024-06-05T18:41:17.281Z,51.7757,178.0227,121.874,3.9,mb,us7000mqjv,"Rat Islands, Aleutian Islands, Alaska"
2024-06-05T18:19:40.383Z,-23.6668,-179.7548,540.802,4.6,mb,us7000mqjt,south of the Fiji Islands
2024-06-05T18:01:52.043Z,-1.2647,97.5262,10,4.3,mb,us7000mryn,"205 km S of Teluk Dalam, Indonesia"
2024-06-05T17:48:06.216Z,51.0865,179.6565,26.923,3.4,ml,us7000mqjs,"272 km WSW of Adak, Alaska"
2024-06-05T17:21:23.471Z,10.3837,56.9307,10,4.4,mb,us7000mrym,Carlsberg Ridge
2024-06-05T16:55:38.803Z,27.5218,53.568,10,4,mb,us7000mryk,"58 km WSW of Gerāsh, Iran"
2024-06-05T16:40:42.213Z,-8.922,112.5042,63.931,4.2,mb,us7000mryj,"83 km SSW of Dampit, Indonesia"
2024-06-05T15:30:39.378Z,-15.981,167.8847,187.939,4.8,mb,us7000mqi3,"51 km ENE of Lakatoro, Vanuatu"
2024-06-05T14:19:43.829Z,-38.2342,175.9814,190.135,4.9,mb,us7000mqhw,"10 km E of Tokoroa, New Zealand"
2024-06-05T14:18:21.240Z,19.16616667,-155.4828333,30.53,3.54,ml,hv74262926,"4 km S of Pāhala, Hawaii"
2024-06-05T12:54:16.641Z,36.1819,139.7395,74.838,4.1,mwr,us7000mqhh,"2 km E of Koga, Japan"
2024-06-05T12:04:59.113Z,34.0192,86.2327,10,4.3,mb,us7000mqh7,western Xizang
2024-06-05T11:58:40.930Z,32.4225,-115.1796667,15.58,4.57,mw,ci40614823,"8 km N of Delta, B.C., MX"
2024-06-05T11:16:14.005Z,0.4195,98.5655,65.051,5.1,mww,us7000mqgm,"86 km ESE of Teluk Dalam, Indonesia"
2024-06-05T11:00:27.167Z,51.3873,-179.7677,11.671,3,ml,us7000mywy,"223 km WSW of Adak, Alaska"
2024-06-05T10:39:15.098Z,-59.669,-29.5886,10.741,5.5,mww,us7000mqgh,South Sandwich Islands region
2024-06-05T10:31:04.181Z,-56.1921,-27.1281,106.331,4.4,mb,us7000mryi,South Sandwich Islands region
2024-06-05T09:50:40.677Z,-19.5738,169.2668,114.992,4.4,mb,us7000mqgc,"3 km SSW of Isangel, Vanuatu"
2024-06-05T08:46:34.950Z,32.3538333,-115.153,14.99,3,ml,ci37665252,"4 km E of Delta, B.C., MX"
2024-06-05T08:45:42.630Z,32.314,-115.1216667,14.99,3.06,ml,ci37665244,"3 km NNW of Guadalupe Victoria, B.C., MX"
2024-06-05T08:44:31.830Z,32.3448333,-115.1458333,14.99,3.4,ml,ci40614647,"5 km ESE of Delta, B.C., MX"
2024-06-05T08:43:34.230Z,32.3195,-115.1653333,14.99,3.84,ml,ci40614639,"5 km SSE of Delta, B.C., MX"
2024-06-05T08:42:42.220Z,32.3746667,-115.2001667,14.99,4.32,mw,ci40614631,"2 km NNW of Delta, B.C., MX"
2024-06-05T08:42:24.371Z,-13.711,14.249,10,5.1,mb,us7000mqfy,"87 km W of Caconda, Angola"
2024-06-05T08:26:49.809Z,-20.0912,-177.4136,507.912,4.3,mb,us7000mqfr,"250 km WNW of Houma, Tonga"
2024-06-05T08:10:29.812Z,-18.0205,-177.8892,610.606,4.2,mb,us7000mry9,"295 km E of Levuka, Fiji"
2024-06-05T07:55:01.321Z,27.6916,-111.6015,10,4.5,mwr,us7000mqfg,"62 km WSW of San Carlos, Mexico"
2024-06-05T07:37:49.876Z,36.105,35.8681,10,4.1,mwr,us7000mqff,"15 km WSW of Uzunbağ, Turkey"
2024-06-05T06:46:06.680Z,23.5778,121.6448,19.933,3.9,mwr,us7000mqfb,"44 km S of Hualien City, Taiwan"
2024-06-05T06:30:18.894Z,-7.9087,117.9494,206.392,4.8,mb,us7000mqf9,"75 km NE of Pototano, Indonesia"
2024-06-05T06:22:34.025Z,-31.1231,-177.6597,28.354,4.5,mb,us7000mry7,Kermadec Islands region
2024-06-05T06:19:41.587Z,-3.5702,100.7411,10,5,mb,us7000mqf7,"171 km W of Bengkulu, Indonesia"
2024-06-05T06:00:46.903Z,-38.9963,-71.8122,119.801,4.6,mb,us7000mqf3,"34 km NNE of Pucón, Chile"
2024-06-05T04:52:23.644Z,-34.9264,-108.2305,10,4.6,mb,us7000mry5,southern East Pacific Rise
2024-06-05T04:23:38.755Z,23.9827,122.3035,23.9,4.1,mwr,us7000mqew,"71 km E of Hualien City, Taiwan"
2024-06-05T04:10:05.547Z,-22.8721,69.6489,10,4.2,mb,us7000mry3,Mid-Indian Ridge
2024-06-05T03:31:25.902Z,8.8767,-71.219,17.142,4.6,mb,us7000mqep,"11 km SSE of Tucaní, Venezuela"
2024-06-05T02:59:18.707Z,-20.8109,-178.4649,591.427,4.3,mb,us7000mry2,Fiji region
2024-06-05T02:39:40.480Z,-22.119,-67.2195,159.548,4.3,mb,us7000mqef,"133 km NE of San Pedro de Atacama, Chile"
2024-06-05T02:29:21.996Z,13.7515,144.9708,125.036,4.4,mb,us7000mryw,"25 km NNE of Yigo Village, Guam"
2024-06-05T02:24:22.538Z,-7.6693,147.9126,35,4.5,mb,us7000mry1,"123 km S of Finschhafen, Papua New Guinea"
2024-06-05T02:20:27.145Z,-3.6756,100.6221,19,5.5,mww,us7000mqdw,"183 km W of Bengkulu, Indonesia"
2024-06-05T02:16:01.006Z,-4.1233,143.0423,77.628,5.2,mb,us7000mqdv,"26 km ENE of Ambunti, Papua New Guinea"
2024-06-05T02:07:37.049Z,-3.4828,131.2709,10,4.4,mb,us7000mrxz,"129 km WSW of Fakfak, Indonesia"
2024-06-05T01:54:05.096Z,34.2786,136.9918,361.872,4.1,mb,us7000mry0,"15 km ESE of Shima, Japan"
2024-06-04T23:19:00.244Z,-21.8396,-179.2033,568.273,4.7,mb,us7000mqd3,Fiji region
2024-06-04T23:19:00.183Z,-11.1605,166.5851,10,4.4,mb,us7000mrrb,"98 km ESE of Lata, Solomon Islands"
2024-06-04T22:50:11.778Z,36.454,68.9467,10,4.2,mwr,us7000mqcw,"29 km SSW of Khanabad, Afghanistan"
2024-06-04T22:34:58.616Z,11.0806,138.6431,10,4.6,mb,us7000mqd0,"182 km NNE of Colonia, Micronesia"
2024-06-04T22:08:38.017Z,36.5513,70.4478,163.995,4.1,mb,us7000mqcm,"49 km SW of Jurm, Afghanistan"
2024-06-04T21:09:28.581Z,-21.6021,-173.8157,10,4.5,mb,us7000mrra,"121 km ESE of ‘Ohonua, Tonga"
2024-06-04T20:31:19.600Z,-12.7402,-14.7085,10,4.6,mb,us7000mrrc,southern Mid-Atlantic Ridge
2024-06-04T20:30:09.086Z,51.4111,-176.673,36.483,3.2,ml,us7000myrc,"51 km S of Adak, Alaska"
2024-06-04T18:32:59.847Z,-37.329,-94.6408,10,5.5,mww,us7000mqbs,West Chile Rise
